STORE_KEY,STORE_NUMBER,ROW_EFFECTIVE_TIMESTAMP,ROW_EXPIRATION_TIMESTAMP,STORE_NAME,STORE_TYPE_CODE,STORE_TYPE_NAME,OPEN_DATE,CLOSE_DATE,CITY_NAME,STATE_CODE,STATE_NAME,COUNTRY_CODE,COUNTRY_NAME,TIME_ZONE_NAME,DMA_ID,DMA_NAME,ROYALTY_RATE,STORE_STATUS,REGION_ID,REGION_NAME,PRIOR_STORE_NUMBER,STORE_LIVE_DATE,STORE_FUNCTIONAL_STATUS,GLOBAL_REGION_NAME,GLOBAL_REGION_STORE_TYPE_NAME,AREA_REGION,DISPATCH_GO_LIVE_DATE,DOOR_DASH_GO_LIVE_DATE,DOOR_DASH_MARKUP_GO_LIVE_DATE,STORE_CONCEPT_NAME,UBER_EATS_MARKUP_DATE,EDW_CREATE_TIMESTAMP,EDW_MODIFY_TIMESTAMP
750,2444,2024-02-06T02:07:01.829Z,2024-02-06T02:07:01.829Z,MO2444,Fran,Franchise,1/17/2024,12/31/1999,Wentzville,MO,Missouri,USA,,Central,609,ST. LOUIS,,Active,3,North,,1/17/2024,Operational,Domestic,DomesticFranchise,ST. LOUIS,1/17/2024,1/17/2024,1/17/2024,Original,1/17/2024,2023-06-13T20:38:55.210Z,2024-02-06T02:07:01.829Z
634,2328,2024-02-06T02:07:01.829Z,2024-02-06T02:07:01.829Z,NC2328,Fran,Franchise,12/11/2023,12/31/1999,Wendell,NC,North Carolina,USA,,Eastern,560,RALEIGH-DURHAM (FAYETVLLE),,Active,2,Southeast,,12/11/2023,Operational,Domestic,DomesticFranchise,RALEIGH-DURHAM (FAYETVLLE),11/27/2023,,12/11/2023,Original,12/11/2023,2023-06-13T20:38:55.210Z,2024-02-06T02:07:01.829Z
676,2370,2024-02-06T02:07:01.829Z,2024-02-06T02:07:01.829Z,MD2370,Fran,Franchise,9/15/2023,12/31/1999,Severna Park,MD,Maryland,USA,,Eastern,512,BALTIMORE,,Active,2,Southeast,,9/15/2023,Operational,Domestic,DomesticFranchise,Baltimore,9/5/2023,,9/15/2023,Original,9/15/2023,2023-06-13T20:38:55.210Z,2024-02-06T02:07:01.829Z
657,2351,2024-02-06T02:07:01.829Z,2024-02-06T02:07:01.829Z,IL2351,Fran,Franchise,8/30/2023,12/31/1999,Loves Park,IL,Illinois,USA,,Central,610,ROCKFORD,,Active,3,North,,8/30/2023,Operational,Domestic,DomesticFranchise,ROCKFORD,8/30/2023,8/30/2023,8/30/2023,Original,8/30/2023,2023-06-13T20:38:55.210Z,2024-02-06T02:07:01.829Z
515,2208,2024-02-06T02:07:01.829Z,2024-02-06T02:07:01.829Z,IL2208,Fran,Franchise,7/5/2022,12/31/1999,New Lenox,IL,Illinois,USA,,Central,602,CHICAGO,,Active,3,North,,7/5/2022,Operational,Domestic,DomesticFranchise,CHICAGO,7/5/2022,7/5/2022,7/5/2022,Original,7/5/2022,2023-06-13T20:38:55.210Z,2024-02-06T02:07:01.829Z
748,2442,2024-02-06T02:07:01.829Z,2024-02-06T02:07:01.829Z,SC2442,Fran,Franchise,8/30/2023,12/31/1999,Easley,SC,South Carolina,USA,,Eastern,567,GREENVLL-SPART-ASHEVLL-AND,,Active,2,Southeast,,8/30/2023,Operational,Domestic,DomesticFranchise,GREENVLL-SPART-ASHEVLL-AND,8/30/2023,8/30/2023,8/30/2023,Original,8/30/2023,2023-06-13T20:38:55.210Z,2024-02-06T02:07:01.829Z
607,2300,2024-02-06T02:07:01.829Z,2024-02-06T02:07:01.829Z,VA2300,Fran,Franchise,7/31/2023,12/31/1999,Annandale,VA,Virginia,USA,,Eastern,511,"WASHINGTON, DC (HAGRSTWN)",,Active,2,Southeast,,7/31/2023,Operational,Domestic,DomesticFranchise,"WASHINGTON, DC (HAGRSTWN)",7/31/2023,7/31/2023,7/31/2023,Original,7/31/2023,2023-06-13T20:38:55.210Z,2024-02-06T02:07:01.829Z
751,2445,2024-02-06T02:07:01.829Z,2024-02-06T02:07:01.829Z,PA2445,Fran,Franchise,12/21/2023,12/31/1999,Bridgeville,PA,Pennsylvania,USA,,Eastern,508,PITTSBURGH,,Active,3,North,,12/21/2023,Operational,Domestic,DomesticFranchise,PITTSBURGH,11/15/2023,,12/21/2023,Original,12/21/2023,2023-06-13T20:38:55.210Z,2024-02-06T02:07:01.829Z
654,2348,2024-02-06T02:07:01.829Z,2024-02-06T02:07:01.829Z,GA2348,Fran,Franchise,12/23/2023,12/31/1999,Jonesboro,GA,Georgia,USA,,Eastern,524,ATLANTA,,Active,2,Southeast,,12/23/2023,Operational,Domestic,DomesticFranchise,ATLANTA,12/8/2023,,12/23/2023,Original,12/23/2023,2023-06-13T20:38:55.210Z,2024-02-06T02:07:01.829Z
755,2449,2024-02-06T02:07:01.829Z,2024-02-06T02:07:01.829Z,VA2449,Fran,Franchise,11/24/2023,12/31/1999,Virginia Beach,VA,Virginia,USA,,Eastern,544,NORFOLK-PORTSMTH-NEWPT NWS,,Active,2,Southeast,,11/24/2023,Operational,Domestic,DomesticFranchise,NORFOLK-PORTSMTH-NEWPT NWS,11/24/2023,11/24/2023,11/24/2023,Original,11/24/2023,2023-06-13T20:38:55.210Z,2024-02-06T02:07:01.829Z
745,2439,2024-02-06T02:07:01.829Z,2024-02-06T02:07:01.829Z,KY2439,Fran,Franchise,11/17/2023,12/31/1999,Louisville,KY,Kentucky,USA,,Central,529,LOUISVILLE,,Active,2,Southeast,,11/17/2023,Operational,Domestic,DomesticFranchise,LOUISVILLE,11/17/2023,11/17/2023,11/17/2023,Original,11/17/2023,2023-06-13T20:38:55.210Z,2024-02-06T02:07:01.829Z
766,2460,2024-02-06T02:07:01.829Z,2024-02-06T02:07:01.829Z,PA2460,Fran,Franchise,12/11/2023,12/31/1999,Shillington,PA,Pennsylvania,USA,,Eastern,504,PHILADELPHIA,,Active,3,North,,12/11/2023,Operational,Domestic,DomesticFranchise,PHILADELPHIA,11/27/2023,,12/11/2023,Original,12/11/2023,2023-06-13T20:38:55.210Z,2024-02-06T02:07:01.829Z
772,2466,2024-02-06T02:07:01.829Z,2024-02-06T02:07:01.829Z,PA2466,Fran,Franchise,12/14/2023,12/31/1999,Moon Township,PA,Pennsylvania,USA,,Eastern,508,PITTSBURGH,,Active,3,North,,12/14/2023,Operational,Domestic,DomesticFranchise,PITTSBURGH,12/14/2023,12/14/2023,12/14/2023,Original,12/14/2023,2023-06-13T20:38:55.210Z,2024-02-06T02:07:01.829Z
544,2237,2024-03-08T02:07:13.910Z,2024-03-08T02:07:13.910Z,IL2237,Fran,Franchise,12/31/1999,12/31/1999,Elk Grove VIllage,IL,Illinois,USA,,Unknown,602,CHICAGO,,Future,3,North,,,Signed Lease,Domestic,DomesticFranchise,CHICAGO,,,12/31/1999,,12/31/1999,2023-06-13T20:38:55.210Z,2024-03-08T02:07:13.910Z
622,2316,2024-04-28T02:06:59.543Z,2024-04-28T02:06:59.543Z,PA2316,Fran,Franchise,4/24/2023,12/31/1999,Pittsburgh,PA,Pennsylvania,USA,,Eastern,508,PITTSBURGH,,Active,3,North,,4/24/2023,Operational,Domestic,DomesticFranchise,PITTSBURGH,2/6/2023,,4/24/2023,Original,4/24/2023,2023-06-13T20:38:55.210Z,2024-04-28T02:06:59.543Z
1726,937,2024-04-29T02:06:53.718Z,2024-04-29T02:06:53.718Z,TX937,Corp,Corporate,4/27/2022,12/31/1999,Garland,TX,Texas,USA,,Central,623,DALLAS-FT. WORTH,,Active,1,Southwest,,4/27/2022,Operational,Domestic,DomesticCorporate,DALLAS-FT. WORTH,4/28/2022,4/27/2022,4/27/2022,Original,7/6/2022,2023-06-13T20:38:55.210Z,2024-04-29T02:06:53.718Z
1732,944,2024-04-30T02:06:44.345Z,2024-04-30T02:06:44.345Z,TX944,Corp,Corporate,8/18/2021,12/31/1999,Benbrook,TX,Texas,USA,,Central,623,DALLAS-FT. WORTH,,Active,1,Southwest,,8/18/2021,Operational,Domestic,DomesticCorporate,DALLAS-FT. WORTH,8/18/2021,8/18/2021,8/18/2021,Original,7/6/2022,2023-06-13T20:38:55.210Z,2024-04-30T02:06:44.345Z
759,2453,2024-04-30T02:06:44.345Z,2024-04-30T02:06:44.345Z,CT2453,Fran,Franchise,4/27/2024,12/31/1999,Danbury,CT,Connecticut,USA,,Unknown,533,HARTFORD & NEW HAVEN,,Active,3,North,,4/27/2024,Operational,Domestic,DomesticFranchise,HARTFORD & NEW HAVEN,4/15/2024,,4/27/2024,Original,4/27/2024,2023-06-13T20:38:55.210Z,2024-04-30T02:06:44.345Z
1948,1167,2024-04-06T02:07:07.205Z,2024-04-06T02:07:07.205Z,FL1167,Fran,Franchise,4/12/2017,12/31/1999,PEMBROKE PINES,FL,Florida,USA,,Eastern,528,MIAMI-FT. LAUDERDALE,,Active,2,Southeast,,4/12/2017,Operational,Domestic,DomesticFranchise,MIAMI-FT. LAUDERDALE,3/20/2019,3/20/2019,9/27/2020,Original,7/20/2022,2023-06-13T20:38:55.210Z,2024-04-06T02:07:07.205Z
262,1954,2024-04-06T02:07:07.205Z,2024-04-06T02:07:07.205Z,FL1954,Fran,Franchise,3/26/2022,12/31/1999,Miami,FL,Florida,USA,,Eastern,528,MIAMI-FT. LAUDERDALE,,Active,2,Southeast,,3/26/2022,Operational,Domestic,DomesticFranchise,MIAMI-FT. LAUDERDALE,3/26/2022,3/28/2022,3/26/2022,Original,7/20/2022,2023-06-13T20:38:55.210Z,2024-04-06T02:07:07.205Z
2311,1532,2024-04-06T02:07:07.205Z,2024-04-06T02:07:07.205Z,OH1532,Fran,Franchise,12/19/2018,12/31/1999,PARMA,OH,Ohio,USA,,Eastern,510,CLEVELAND-AKRON (CANTON),,Active,3,North,,12/19/2018,Operational,Domestic,DomesticFranchise,CLEVELAND-AKRON (CANTON),6/26/2019,6/26/2019,9/27/2020,Original,7/20/2022,2023-06-13T20:38:55.210Z,2024-04-06T02:07:07.205Z
2359,1580,2024-04-06T02:07:07.205Z,2024-04-06T02:07:07.205Z,OH1580,Fran,Franchise,6/22/2019,12/31/1999,MAYFIELD HEIGHTS,OH,Ohio,USA,,Eastern,510,CLEVELAND-AKRON (CANTON),,Active,3,North,,6/22/2019,Operational,Domestic,DomesticFranchise,CLEVELAND-AKRON (CANTON),8/28/2019,8/28/2019,9/27/2020,Original,7/20/2022,2023-06-13T20:38:55.210Z,2024-04-06T02:07:07.205Z
1556,734,2024-04-06T02:07:07.205Z,2024-04-06T02:07:07.205Z,OH734,Fran,Franchise,4/17/2014,12/31/1999,SOUTH EUCLID,OH,Ohio,USA,,Eastern,510,CLEVELAND-AKRON (CANTON),,Active,3,North,,4/17/2014,Operational,Domestic,DomesticFranchise,CLEVELAND-AKRON (CANTON),6/26/2019,6/26/2019,9/27/2020,Original,7/20/2022,2023-06-13T20:38:55.210Z,2024-04-06T02:07:07.205Z
2436,1657,2024-04-06T02:07:07.205Z,2024-04-06T02:07:07.205Z,OH1657,Fran,Franchise,2/6/2020,12/31/1999,CUYAHOGA FALLS,OH,Ohio,USA,,Eastern,510,CLEVELAND-AKRON (CANTON),,Active,3,North,,2/6/2020,Operational,Domestic,DomesticFranchise,CLEVELAND-AKRON (CANTON),3/11/2020,3/11/2020,9/27/2020,Original,7/20/2022,2023-06-13T20:38:55.210Z,2024-04-06T02:07:07.205Z
349,2042,2024-04-06T02:07:07.205Z,2024-04-06T02:07:07.205Z,FL2042,Fran,Franchise,8/23/2022,12/31/1999,Miami,FL,Florida,USA,,Eastern,528,MIAMI-FT. LAUDERDALE,,Active,2,Southeast,,8/23/2022,Operational,Domestic,DomesticFranchise,MIAMI-FT. LAUDERDALE,8/23/2022,8/23/2022,8/23/2022,Original,8/23/2022,2023-06-13T20:38:55.210Z,2024-04-06T02:07:07.205Z
2033,1252,2024-04-06T02:07:07.205Z,2024-04-06T02:07:07.205Z,FL1252,Fran,Franchise,1/16/2019,12/31/1999,FORT LAUDERDALE,FL,Florida,USA,,Eastern,528,MIAMI-FT. LAUDERDALE,,Active,2,Southeast,,1/16/2019,Operational,Domestic,DomesticFranchise,MIAMI-FT. LAUDERDALE,3/28/2019,3/28/2019,9/27/2020,Original,7/20/2022,2023-06-13T20:38:55.210Z,2024-04-06T02:07:07.205Z
173,1864,2024-04-06T02:07:07.205Z,2024-04-06T02:07:07.205Z,FL1864,Fran,Franchise,10/28/2021,12/31/1999,Hialeah Gardens,FL,Florida,USA,,Eastern,528,MIAMI-FT. LAUDERDALE,,Active,2,Southeast,,10/28/2021,Operational,Domestic,DomesticFranchise,MIAMI-FT. LAUDERDALE,11/5/2021,,10/28/2021,Original,7/20/2022,2023-06-13T20:38:55.210Z,2024-04-06T02:07:07.205Z
320,2013,2024-04-06T02:07:07.205Z,2024-04-06T02:07:07.205Z,FL2013,Fran,Franchise,3/21/2023,12/31/1999,Palm Springs,FL,Florida,USA,,Eastern,548,WEST PALM BEACH-FT. PIERCE,,Active,2,Southeast,,3/21/2023,Operational,Domestic,DomesticFranchise,WEST PALM BEACH-FT. PIERCE,3/8/2023,,3/21/2023,Original,3/21/2023,2023-06-13T20:38:55.210Z,2024-04-06T02:07:07.205Z
683,2377,2024-04-06T02:07:07.205Z,2024-04-06T02:07:07.205Z,OH2377,Fran,Franchise,7/18/2023,12/31/1999,Berea,OH,Ohio,USA,,Central,510,CLEVELAND-AKRON (CANTON),,Active,3,North,,7/18/2023,Operational,Domestic,DomesticFranchise,CLEVELAND-AKRON (CANTON),7/17/2023,,7/18/2023,Original,7/18/2023,2023-06-13T20:38:55.210Z,2024-04-06T02:07:07.205Z
583,2276,2024-04-07T02:06:47.996Z,2024-04-07T02:06:47.996Z,NY2276,Fran,Franchise,4/6/2023,12/31/1999,Sunnyside,NY,New York,USA,,Eastern,501,NEW YORK,,Active,3,North,,4/6/2023,Operational,Domestic,DomesticFranchise,NEW YORK,2/24/2023,,4/6/2023,Original,4/7/2023,2023-06-13T20:38:55.210Z,2024-04-07T02:06:47.996Z
624,2318,2024-04-07T02:06:47.996Z,2024-04-07T02:06:47.996Z,CT2318,Fran,Franchise,4/6/2023,12/31/1999,Hamden,CT,Connecticut,USA,,Eastern,533,HARTFORD & NEW HAVEN,,Active,3,North,,4/6/2023,Operational,Domestic,DomesticFranchise,HARTFORD & NEW HAVEN,1/26/2023,,4/6/2023,Original,4/6/2023,2023-06-13T20:38:55.210Z,2024-04-07T02:06:47.996Z
769,2463,2024-02-06T02:07:01.829Z,2024-02-06T02:07:01.829Z,KY2463,Fran,Franchise,12/29/2023,12/31/1999,Louisville,KY,Kentucky,USA,,Central,529,LOUISVILLE,,Active,2,Southeast,,12/29/2023,Operational,Domestic,DomesticFranchise,LOUISVILLE,12/26/2023,,12/29/2023,Original,12/29/2023,2023-06-13T20:38:55.210Z,2024-02-06T02:07:01.829Z
698,2392,2024-02-06T02:07:01.829Z,2024-02-06T02:07:01.829Z,TX2392,Fran,Franchise,12/21/2023,12/31/1999,Odessa,TX,Texas,USA,,Central,633,ODESSA-MIDLAND,,Active,1,Southwest,,12/21/2023,Operational,Domestic,DomesticFranchise,ODESSA-MIDLAND,12/6/2023,,12/21/2023,Original,12/21/2023,2023-06-13T20:38:55.210Z,2024-02-06T02:07:01.829Z
671,2365,2024-02-06T02:07:01.829Z,2024-02-06T02:07:01.829Z,NY2365,Fran,Franchise,12/20/2023,12/31/1999,Staten Island,NY,New York,USA,,Eastern,501,NEW YORK,,Active,3,North,,12/20/2023,Operational,Domestic,DomesticFranchise,NEW YORK,9/27/2023,,12/20/2023,Original,12/20/2023,2023-06-13T20:38:55.210Z,2024-02-06T02:07:01.829Z
114587,2506,2024-02-06T02:07:01.829Z,2024-02-06T02:07:01.829Z,AL2506,Fran,Franchise,11/16/2023,12/31/1999,Madison,AL,Alabama,USA,,Central,630,BIRMINGHAM (ANN AND TUSC),,Active,2,Southeast,,11/16/2023,Operational,Domestic,DomesticFranchise,HUNTSVILLE-DECATUR (FLOR),11/16/2023,,11/16/2023,Original,11/16/2023,2023-07-13T02:02:59.294Z,2024-02-06T02:07:01.829Z
2429,1650,2024-02-06T02:07:01.829Z,2024-02-06T02:07:01.829Z,AZ1650,Fran,Franchise,2/10/2020,12/31/1999,PHOENIX,AZ,Arizona,USA,,Pacific,753,PHOENIX (PRESCOTT),,Active,1,Southwest,,2/10/2020,Operational,Domestic,DomesticFranchise,PHOENIX (PRESCOTT),3/11/2020,3/11/2020,9/27/2020,Original,7/20/2022,2023-06-13T20:38:55.210Z,2024-02-06T02:07:01.829Z
2443,1664,2024-02-06T02:07:01.829Z,2024-02-06T02:07:01.829Z,TX1664,Fran,Franchise,2/3/2020,12/31/1999,AUSTIN,TX,Texas,USA,,Central,635,AUSTIN,,Active,1,Southwest,,2/3/2020,Operational,Domestic,DomesticFranchise,AUSTIN,3/11/2020,3/11/2020,9/27/2020,Original,7/20/2022,2023-06-13T20:38:55.210Z,2024-02-06T02:07:01.829Z
2399,1620,2024-02-06T02:07:01.829Z,2024-02-06T02:07:01.829Z,AZ1620,Fran,Franchise,12/28/2019,12/31/1999,MESA,AZ,Arizona,USA,,Pacific,753,PHOENIX (PRESCOTT),,Active,1,Southwest,,12/28/2019,Operational,Domestic,DomesticFranchise,PHOENIX (PRESCOTT),1/22/2020,1/22/2020,9/27/2020,Original,7/20/2022,2023-06-13T20:38:55.210Z,2024-02-06T02:07:01.829Z
1430,608,2024-02-06T02:07:01.829Z,2024-02-06T02:07:01.829Z,KY608,Fran,Franchise,2/9/2012,12/31/1999,LOUISVILLE,KY,Kentucky,USA,,Eastern,529,LOUISVILLE,,Active,2,Southeast,,2/9/2012,Operational,Domestic,DomesticFranchise,LOUISVILLE,8/28/2019,8/28/2019,9/27/2020,Original,7/20/2022,2023-06-13T20:38:55.210Z,2024-02-06T02:07:01.829Z
2328,1549,2024-02-06T02:07:01.829Z,2024-02-06T02:07:01.829Z,KY1549,Fran,Franchise,4/9/2019,12/31/1999,LOUISVILLE,KY,Kentucky,USA,,Eastern,529,LOUISVILLE,,Active,2,Southeast,,4/9/2019,Operational,Domestic,DomesticFranchise,LOUISVILLE,8/28/2019,8/28/2019,9/27/2020,Original,7/20/2022,2023-06-13T20:38:55.210Z,2024-02-06T02:07:01.829Z
2387,1608,2024-02-06T02:07:01.829Z,2024-02-06T02:07:01.829Z,KY1608,Fran,Franchise,7/15/2019,12/31/1999,LOUISVILLE,KY,Kentucky,USA,,Central,529,LOUISVILLE,,Active,2,Southeast,,7/15/2019,Operational,Domestic,DomesticFranchise,LOUISVILLE,9/18/2019,9/18/2019,9/27/2020,Original,7/20/2022,2023-06-13T20:38:55.210Z,2024-02-06T02:07:01.829Z
1593,771,2024-02-06T02:07:01.829Z,2024-02-06T02:07:01.829Z,KY771,Fran,Franchise,6/11/2014,12/31/1999,LOUISVILLE,KY,Kentucky,USA,,Eastern,529,LOUISVILLE,,Active,2,Southeast,,6/11/2014,Operational,Domestic,DomesticFranchise,LOUISVILLE,8/28/2019,8/28/2019,9/27/2020,Original,7/20/2022,2023-06-13T20:38:55.210Z,2024-02-06T02:07:01.829Z
2357,1578,2024-02-06T02:07:01.829Z,2024-02-06T02:07:01.829Z,AZ1578,Fran,Franchise,10/28/2019,12/31/1999,PHOENIX,AZ,Arizona,USA,,Pacific,753,PHOENIX (PRESCOTT),,Active,1,Southwest,,10/28/2019,Operational,Domestic,DomesticFranchise,PHOENIX (PRESCOTT),11/13/2019,11/13/2019,9/27/2020,Original,7/20/2022,2023-06-13T20:38:55.210Z,2024-02-06T02:07:01.829Z
2403,1624,2024-02-06T02:07:01.829Z,2024-02-06T02:07:01.829Z,TX1624,Fran,Franchise,10/19/2021,12/31/1999,AUSTIN,TX,Texas,USA,,Central,635,AUSTIN,,Active,1,Southwest,,10/19/2021,Operational,Domestic,DomesticFranchise,AUSTIN,10/19/2021,,10/19/2021,Original,7/20/2022,2023-06-13T20:38:55.210Z,2024-02-06T02:07:01.829Z
760,2454,2024-02-06T02:07:01.829Z,2024-02-06T02:07:01.829Z,NJ2454,Fran,Franchise,2/2/2024,12/31/1999,Sicklerville,NJ,New Jersey,USA,,Eastern,504,PHILADELPHIA,,Active,3,North,,2/2/2024,Operational,Domestic,DomesticFranchise,PHILADELPHIA,2/1/2024,2/1/2024,2/2/2024,Original,2/1/2024,2023-06-13T20:38:55.210Z,2024-02-06T02:07:01.829Z
580,2273,2024-02-16T02:06:48.193Z,2024-02-16T02:06:48.193Z,PA2273,Fran,Franchise,8/29/2022,12/31/1999,Philadelphia,PA,Pennsylvania,USA,,Eastern,504,PHILADELPHIA,,Active,3,North,,8/29/2022,Operational,Domestic,DomesticFranchise,PHILADELPHIA,,,8/29/2022,Non-Traditional Venue;University,8/29/2022,2023-06-13T20:38:55.210Z,2024-02-16T02:06:48.193Z
609,2302,2024-05-12T02:06:53.766Z,2024-05-12T02:06:53.766Z,FL2302,Fran,Franchise,5/9/2023,12/31/1999,Pinellas Park,FL,Florida,USA,,Eastern,539,TAMPA-ST. PETE (SARASOTA),,Active,2,Southeast,,5/9/2023,Operational,Domestic,DomesticFranchise,TAMPA-ST. PETE (SARASOTA),5/15/2023,,5/9/2023,Original,5/9/2023,2023-06-13T20:38:55.210Z,2024-05-12T02:06:53.766Z
633,2327,2024-05-12T02:06:53.766Z,2024-05-12T02:06:53.766Z,IN2327,Fran,Franchise,5/11/2023,12/31/1999,Carmel,IN,Indiana,USA,,Central,527,INDIANAPOLIS,,Active,3,North,,5/11/2023,Operational,Domestic,DomesticFranchise,INDIANAPOLIS,5/1/2023,,5/11/2023,Original,5/11/2023,2023-06-13T20:38:55.210Z,2024-05-12T02:06:53.766Z
648,2342,2024-05-12T02:06:53.766Z,2024-05-12T02:06:53.766Z,AZ2342,Fran,Franchise,5/11/2023,12/31/1999,Surprise,AZ,Arizona,USA,,Pacific,753,PHOENIX (PRESCOTT),,Active,1,Southwest,,5/11/2023,Operational,Domestic,DomesticFranchise,PHOENIX (PRESCOTT),4/10/2023,,5/11/2023,Original,5/11/2023,2023-06-13T20:38:55.210Z,2024-05-12T02:06:53.766Z
453,2146,2024-05-26T02:06:36.512Z,2024-05-26T02:06:36.512Z,PA2146,Fran,Franchise,5/25/2023,12/31/1999,Philadelphia,PA,Pennsylvania,USA,,Eastern,504,PHILADELPHIA,,Active,3,North,,5/25/2023,Operational,Domestic,DomesticFranchise,PHILADELPHIA,2/15/2023,,5/25/2023,Original,5/25/2023,2023-06-13T20:38:55.210Z,2024-05-26T02:06:36.512Z
355,2048,2024-05-26T02:06:36.512Z,2024-05-26T02:06:36.512Z,FL2048,Fran,Franchise,5/24/2023,12/31/1999,Coral Springs,FL,Florida,USA,,Eastern,528,MIAMI-FT. LAUDERDALE,,Active,2,Southeast,,5/24/2023,Operational,Domestic,DomesticFranchise,MIAMI-FT. LAUDERDALE,5/22/2023,,5/24/2023,Original,5/24/2023,2023-06-13T20:38:55.210Z,2024-05-26T02:06:36.512Z
1723,932,2024-02-15T02:08:01.818Z,2024-02-15T02:08:01.818Z,TX932,Corp,Corporate,9/25/2023,12/31/1999,Mesquite,TX,Texas,USA,,Central,623,DALLAS-FT. WORTH,,Active,1,Southwest,,9/25/2023,Operational,Domestic,DomesticCorporate,DALLAS-FT. WORTH,9/18/2023,,9/25/2023,Original,9/25/2023,2023-06-13T20:38:55.210Z,2024-02-15T02:08:01.818Z
126977,2507,2024-02-15T02:08:01.818Z,2024-02-15T02:08:01.818Z,MS2507,Fran,Franchise,12/9/2023,12/31/1999,Southaven,MS,Mississippi,USA,,Central,640,MEMPHIS,,Active,2,Southeast,,12/9/2023,Operational,Domestic,DomesticFranchise,MEMPHIS,12/6/2023,,12/9/2023,Original,12/9/2023,2023-07-16T02:02:25.325Z,2024-02-15T02:08:01.818Z
1432,610,2024-02-15T02:08:01.818Z,2024-02-15T02:08:01.818Z,CA610,Fran,Franchise,8/25/2012,8/24/2022,CONCORD,CA,California,USA,,Pacific,807,SAN FRANCISCO-OAK-SAN JOSE,,Inactive,4,West,,8/25/2012,Closed,Domestic,DomesticFranchise,SAN FRANCISCO-OAK-SAN JOSE,,,8/25/2012,,8/25/2012,2023-06-13T20:38:55.210Z,2024-02-15T02:08:01.818Z
1091,268,2024-02-15T02:08:01.818Z,2024-02-15T02:08:01.818Z,TX268,Fran,Franchise,7/4/2006,12/31/1999,SAN ANGELO,TX,Texas,USA,,Central,661,SAN ANGELO,,Active,1,Southwest,,7/4/2006,Temporary Closure,Domestic,DomesticFranchise,SAN ANGELO,,,7/4/2006,,7/4/2006,2023-06-13T20:38:55.210Z,2024-02-15T02:08:01.818Z
1961,1180,2024-03-09T02:06:41.727Z,2024-03-09T02:06:41.727Z,GA1180,Fran,Franchise,12/14/2016,12/31/1999,SMYRNA,GA,Georgia,USA,,Eastern,524,ATLANTA,,Active,2,Southeast,,12/14/2016,Operational,Domestic,DomesticFranchise,ATLANTA,6/5/2019,6/5/2019,9/27/2020,Original,7/20/2022,2023-06-13T20:38:55.210Z,2024-03-09T02:06:41.727Z
747,2441,2024-03-09T02:06:41.727Z,2024-03-09T02:06:41.727Z,NY2441,Fran,Franchise,1/1/2024,12/31/1999,Jamaica,NY,New York,USA,,Eastern,501,NEW YORK,,Active,3,North,,1/1/2024,Operational,Domestic,DomesticFranchise,NEW YORK,9/15/2023,,12/30/2023,Original,12/30/2023,2023-06-13T20:38:55.210Z,2024-03-09T02:06:41.727Z
1550,728,2024-03-09T02:06:41.727Z,2024-03-09T02:06:41.727Z,WA728,Fran,Franchise,3/1/2014,12/31/1999,SPOKANE,WA,Washington,USA,,Pacific,881,SPOKANE,,Active,4,West,,3/1/2014,Operational,Domestic,DomesticFranchise,SPOKANE,10/16/2019,10/16/2019,9/27/2020,Original,7/20/2022,2023-06-13T20:38:55.210Z,2024-03-09T02:06:41.727Z
2307,1528,2024-03-09T02:06:41.727Z,2024-03-09T02:06:41.727Z,GA1528,Fran,Franchise,1/26/2019,12/31/1999,AUSTELL,GA,Georgia,USA,,Eastern,524,ATLANTA,,Active,2,Southeast,,1/26/2019,Operational,Domestic,DomesticFranchise,ATLANTA,6/5/2019,6/5/2019,9/27/2020,Original,7/20/2022,2023-06-13T20:38:55.210Z,2024-03-09T02:06:41.727Z
1952,1171,2024-03-09T02:06:41.727Z,2024-03-09T02:06:41.727Z,AL1171,Fran,Franchise,6/27/2016,12/31/1999,MONTGOMERY,AL,Alabama,USA,,Central,698,MONTGOMERY-SELMA,,Active,2,Southeast,,6/27/2016,Operational,Domestic,DomesticFranchise,MONTGOMERY-SELMA,12/11/2019,12/11/2019,9/27/2020,Original,7/20/2022,2023-06-13T20:38:55.210Z,2024-03-09T02:06:41.727Z
1279,457,2024-03-09T02:06:41.727Z,2024-03-09T02:06:41.727Z,AL457,Fran,Franchise,12/27/2008,12/31/1999,VALLEY,AL,Alabama,USA,,Central,522,"COLUMBUS, GA (OPELIKA, AL)",,Active,2,Southeast,,12/27/2008,Operational,Domestic,DomesticFranchise,"COLUMBUS, GA (OPELIKA, AL)",,,9/27/2020,Original,7/20/2022,2023-06-13T20:38:55.210Z,2024-03-09T02:06:41.727Z
757,2451,2024-05-04T02:06:50.095Z,2024-05-04T02:06:50.095Z,CA2451,Fran,Franchise,12/31/1999,12/31/1999,Anaheim,CA,California,USA,,Pacific,803,LOS ANGELES,,Future,4,West,,,Signed Lease,Domestic,DomesticFranchise,LOS ANGELES,,,12/31/1999,,12/31/1999,2023-06-13T20:38:55.210Z,2024-05-04T02:06:50.095Z
