STORE_NUMBER,OPEN_DATE,MONTH_ORDER,START_DATE,END_DATE,TRANSACTION_FINAL_COUNT,NET_SALES_FINAL_USD_AMOUNT
1460,24-08-2018,12,18-10-2020,15-01-2021,9907,212523.58000000005
1460,24-08-2018,11,16-01-2021,15-04-2021,10243,229626.23999999996
1460,24-08-2018,10,16-04-2021,14-07-2021,10246,225669.99999999997
1460,24-08-2018,9,15-07-2021,12-10-2021,8781,200593.0
1460,24-08-2018,8,13-10-2021,10-01-2022,9621,222911.09000000003
1460,24-08-2018,7,11-01-2022,10-04-2022,10707,254711.38000000003
1460,24-08-2018,6,11-04-2022,09-07-2022,11344,255202.51
1460,24-08-2018,5,10-07-2022,07-10-2022,13529,294899.87999999995
1460,24-08-2018,4,08-10-2022,05-01-2023,14102,307774.1299999998
1460,24-08-2018,3,06-01-2023,05-04-2023,15320,354629.69000000006
1460,24-08-2018,2,06-04-2023,04-07-2023,14181,323328.6
1460,24-08-2018,1,05-07-2023,02-10-2023,14735,337830.01999999996
1460,24-08-2018,0,03-10-2023,31-12-2023,15423,352582.6
1463,16-04-2018,18,27-04-2019,25-07-2019,5192,88113.59000000003
1463,16-04-2018,17,26-07-2019,23-10-2019,4808,80864.95000000003
1463,16-04-2018,16,24-10-2019,21-01-2020,5140,91756.01000000001
1463,16-04-2018,15,22-01-2020,20-04-2020,4423,77910.18999999997
1463,16-04-2018,14,21-04-2020,19-07-2020,3008,40279.67
1463,16-04-2018,13,20-07-2020,17-10-2020,3847,52994.869999999966
1463,16-04-2018,12,18-10-2020,15-01-2021,4040,59298.85000000002
1463,16-04-2018,11,16-01-2021,15-04-2021,3687,54566.36000000001
1463,16-04-2018,10,16-04-2021,14-07-2021,3801,57554.45000000001
1463,16-04-2018,9,15-07-2021,12-10-2021,4118,65638.11
1463,16-04-2018,8,13-10-2021,10-01-2022,3901,66672.31
1463,16-04-2018,7,11-01-2022,10-04-2022,4385,75608.25999999998
1463,16-04-2018,6,11-04-2022,09-07-2022,4074,77803.94999999998
1463,16-04-2018,5,10-07-2022,07-10-2022,3596,70515.75
1463,16-04-2018,4,08-10-2022,05-01-2023,3248,73405.70000000001
1463,16-04-2018,3,06-01-2023,05-04-2023,3006,67957.17000000001
1463,16-04-2018,2,06-04-2023,04-07-2023,3266,77679.88
1463,16-04-2018,1,05-07-2023,02-10-2023,3054,72920.21
1463,16-04-2018,0,03-10-2023,31-12-2023,3052,76400.13999999996
1466,20-11-2018,18,27-04-2019,25-07-2019,9311,153991.32
1466,20-11-2018,17,26-07-2019,23-10-2019,10259,172414.54999999996
1466,20-11-2018,16,24-10-2019,21-01-2020,9651,170075.26
1466,20-11-2018,15,22-01-2020,20-04-2020,11948,227919.1
1466,20-11-2018,14,21-04-2020,19-07-2020,15441,306916.57999999996
1466,20-11-2018,13,20-07-2020,17-10-2020,14078,278028.1699999998
1466,20-11-2018,12,18-10-2020,15-01-2021,14613,292611.73
1466,20-11-2018,11,16-01-2021,15-04-2021,15547,314442.59
1466,20-11-2018,10,16-04-2021,14-07-2021,13905,285154.12999999995
1466,20-11-2018,9,15-07-2021,12-10-2021,13241,280481.1599999999
1466,20-11-2018,8,13-10-2021,10-01-2022,13789,302038.06
1466,20-11-2018,7,11-01-2022,10-04-2022,14548,320277.5400000001
1466,20-11-2018,6,11-04-2022,09-07-2022,15289,338302.32000000007
1466,20-11-2018,5,10-07-2022,07-10-2022,15820,350621.4899999999
1466,20-11-2018,4,08-10-2022,05-01-2023,16472,363443.06999999995
1466,20-11-2018,3,06-01-2023,05-04-2023,17864,412295.0300000001
1466,20-11-2018,2,06-04-2023,04-07-2023,17193,399023.3700000001
1466,20-11-2018,1,05-07-2023,02-10-2023,19344,443971.6100000001
1466,20-11-2018,0,03-10-2023,31-12-2023,22360,516461.71
1468,24-09-2018,18,27-04-2019,25-07-2019,21690,448864.1600000001
1468,24-09-2018,17,26-07-2019,23-10-2019,22692,462856.35
1468,24-09-2018,16,24-10-2019,21-01-2020,22521,483162.7600000001
1468,24-09-2018,15,22-01-2020,20-04-2020,25223,573554.52
1468,24-09-2018,14,21-04-2020,19-07-2020,24966,622798.6299999999
1468,24-09-2018,13,20-07-2020,17-10-2020,22904,561517.5799999998
1468,24-09-2018,12,18-10-2020,15-01-2021,23140,562637.61
1468,24-09-2018,11,16-01-2021,15-04-2021,24045,607298.0499999999
1468,24-09-2018,10,16-04-2021,14-07-2021,22338,561848.96
1468,24-09-2018,9,15-07-2021,12-10-2021,24004,609686.7100000001
1468,24-09-2018,8,13-10-2021,10-01-2022,20444,535568.6699999999
1468,24-09-2018,7,11-01-2022,10-04-2022,22426,604004.0400000003
1468,24-09-2018,6,11-04-2022,09-07-2022,24546,637476.7999999997
1468,24-09-2018,5,10-07-2022,07-10-2022,26937,685660.9300000002
1468,24-09-2018,4,08-10-2022,05-01-2023,25519,650094.8999999999
1468,24-09-2018,3,06-01-2023,05-04-2023,27226,709388.9999999999
1468,24-09-2018,2,06-04-2023,04-07-2023,27573,713715.2300000001
1468,24-09-2018,1,05-07-2023,02-10-2023,28875,745629.13
1468,24-09-2018,0,03-10-2023,31-12-2023,30646,772296.6599999999
1476,27-10-2018,18,27-04-2019,25-07-2019,23063,366387.33000000013
1476,27-10-2018,17,26-07-2019,23-10-2019,21931,351698.89999999997
1476,27-10-2018,16,24-10-2019,21-01-2020,19442,313858.1300000001
1476,27-10-2018,15,22-01-2020,20-04-2020,18388,318001.47000000015
1476,27-10-2018,14,21-04-2020,19-07-2020,18352,337027.32000000007
1476,27-10-2018,13,20-07-2020,17-10-2020,17334,313117.9099999999
1476,27-10-2018,12,18-10-2020,15-01-2021,15960,288062.04
1476,27-10-2018,11,16-01-2021,15-04-2021,18026,334351.78999999986
1476,27-10-2018,10,16-04-2021,14-07-2021,19460,363841.95999999996
1476,27-10-2018,9,15-07-2021,12-10-2021,18604,356735.56
1476,27-10-2018,8,13-10-2021,10-01-2022,15644,318205.7200000001
1476,27-10-2018,7,11-01-2022,10-04-2022,15712,329038.3400000001
1476,27-10-2018,6,11-04-2022,09-07-2022,14538,298498.36
1476,27-10-2018,5,10-07-2022,07-10-2022,15488,319001.95
1476,27-10-2018,4,08-10-2022,05-01-2023,13983,290366.4700000001
1476,27-10-2018,3,06-01-2023,05-04-2023,15957,348209.62999999995
1476,27-10-2018,2,06-04-2023,04-07-2023,15620,337104.97
1476,27-10-2018,1,05-07-2023,02-10-2023,16675,357071.37999999995
1476,27-10-2018,0,03-10-2023,31-12-2023,17468,374143.76999999996
1477,31-05-2018,18,27-04-2019,25-07-2019,21785,105331.57000000002
1477,31-05-2018,17,26-07-2019,23-10-2019,24881,115005.30999999997
1477,31-05-2018,16,24-10-2019,21-01-2020,23852,115532.35
1477,31-05-2018,15,22-01-2020,20-04-2020,17149,93854.0
1477,31-05-2018,14,21-04-2020,19-07-2020,10414,65335.76000000002
1477,31-05-2018,13,20-07-2020,17-10-2020,13299,80594.80000000003
1477,31-05-2018,12,18-10-2020,15-01-2021,13831,84411.73000000003
1477,31-05-2018,11,16-01-2021,15-04-2021,14045,91216.86999999998
1477,31-05-2018,10,16-04-2021,14-07-2021,15183,104701.71999999997
1477,31-05-2018,9,15-07-2021,12-10-2021,12118,84504.06000000003
1477,31-05-2018,8,13-10-2021,10-01-2022,12277,83435.95000000003
1477,31-05-2018,7,11-01-2022,10-04-2022,12382,95626.45999999998
1477,31-05-2018,6,11-04-2022,09-07-2022,11627,84021.11000000004
1477,31-05-2018,5,10-07-2022,07-10-2022,10009,70000.98
1477,31-05-2018,4,08-10-2022,05-01-2023,9576,61489.94000000001
1477,31-05-2018,3,06-01-2023,05-04-2023,9340,59570.009999999995
1477,31-05-2018,2,06-04-2023,04-07-2023,10403,72498.72000000003
1477,31-05-2018,1,05-07-2023,02-10-2023,10559,67926.07
1477,31-05-2018,0,03-10-2023,31-12-2023,12362,75814.12
1478,08-06-2018,16,13-06-2019,10-09-2019,20234,90418.59999999999
1478,08-06-2018,15,11-09-2019,09-12-2019,24832,109435.46000000002
1478,08-06-2018,14,10-12-2019,08-03-2020,19359,97525.65000000008
1478,08-06-2018,13,09-03-2020,06-06-2020,10325,60569.88999999999
1478,08-06-2018,12,07-06-2020,04-09-2020,10822,64772.18999999998
1478,08-06-2018,11,05-09-2020,03-12-2020,12181,74395.99999999997
1478,08-06-2018,10,04-12-2020,03-03-2021,12383,84856.38999999998
1478,08-06-2018,9,04-03-2021,01-06-2021,13606,91648.84000000001
1478,08-06-2018,8,02-06-2021,30-08-2021,13154,92005.58000000002
1478,08-06-2018,7,31-08-2021,28-11-2021,10968,75533.98999999999
1478,08-06-2018,6,29-11-2021,26-02-2022,10984,96197.68
1478,08-06-2018,5,27-02-2022,27-05-2022,11769,100360.74000000003
1478,08-06-2018,4,28-05-2022,25-08-2022,8721,66297.42000000001
1478,08-06-2018,3,26-08-2022,23-11-2022,9230,65177.30000000002
1478,08-06-2018,2,24-11-2022,21-02-2023,8230,52292.13
1478,08-06-2018,1,22-02-2023,22-05-2023,7148,46342.649999999994
1478,08-06-2018,0,23-05-2023,20-08-2023,6525,43730.42
1479,31-10-2018,18,27-04-2019,25-07-2019,42852,664959.9000000001
1479,31-10-2018,17,26-07-2019,23-10-2019,51557,789550.55
1479,31-10-2018,16,24-10-2019,21-01-2020,46073,749064.53
1479,31-10-2018,15,22-01-2020,20-04-2020,28455,458956.31000000006
1479,31-10-2018,14,21-04-2020,19-07-2020,8174,135690.35
1479,31-10-2018,13,20-07-2020,17-10-2020,44868,827160.6700000003
1479,31-10-2018,12,18-10-2020,15-01-2021,25330,522147.8900000001
1479,31-10-2018,11,16-01-2021,15-04-2021,26655,574603.5999999999
1479,31-10-2018,10,16-04-2021,14-07-2021,42875,901070.3900000002
1479,31-10-2018,9,15-07-2021,12-10-2021,51566,1063736.6199999999
1479,31-10-2018,8,13-10-2021,10-01-2022,53763,1034603.8500000001
1479,31-10-2018,7,11-01-2022,10-04-2022,52853,981761.6300000002
1479,31-10-2018,6,11-04-2022,09-07-2022,56684,907389.7999999999
1479,31-10-2018,5,10-07-2022,07-10-2022,59471,942227.7599999995
1479,31-10-2018,4,08-10-2022,05-01-2023,62740,1032675.8899999997
1479,31-10-2018,3,06-01-2023,05-04-2023,72074,1209457.6100000003
1479,31-10-2018,2,06-04-2023,04-07-2023,72885,1273303.9900000002
1479,31-10-2018,1,05-07-2023,02-10-2023,85039,1557940.9700000007
1479,31-10-2018,0,03-10-2023,31-12-2023,99770,1839939.229999999
1484,31-12-2018,18,27-04-2019,25-07-2019,12388,235642.58
1484,31-12-2018,17,26-07-2019,23-10-2019,12322,232348.88000000015
1484,31-12-2018,16,24-10-2019,21-01-2020,13058,251830.56000000003
1484,31-12-2018,15,22-01-2020,20-04-2020,14112,296059.87000000005
1484,31-12-2018,14,21-04-2020,19-07-2020,13698,334776.6699999999
1484,31-12-2018,13,20-07-2020,17-10-2020,15145,356902.01
1484,31-12-2018,12,18-10-2020,15-01-2021,15080,351107.44999999995
1484,31-12-2018,11,16-01-2021,15-04-2021,15583,378270.0400000001
1484,31-12-2018,10,16-04-2021,14-07-2021,15290,373580.64
1484,31-12-2018,9,15-07-2021,12-10-2021,15019,385682.93000000005
1484,31-12-2018,8,13-10-2021,10-01-2022,14575,386415.3500000001
1484,31-12-2018,7,11-01-2022,10-04-2022,14797,386115.23000000016
1484,31-12-2018,6,11-04-2022,09-07-2022,14879,376781.19
1484,31-12-2018,5,10-07-2022,07-10-2022,17280,425976.47000000003
1484,31-12-2018,4,08-10-2022,05-01-2023,17818,434877.8699999998
1484,31-12-2018,3,06-01-2023,05-04-2023,18191,473851.6200000001
1484,31-12-2018,2,06-04-2023,04-07-2023,16515,426241.49999999994
1484,31-12-2018,1,05-07-2023,02-10-2023,17152,438070.5099999998
1484,31-12-2018,0,03-10-2023,31-12-2023,19658,514156.2300000001
1489,30-06-2018,18,27-04-2019,25-07-2019,6349,100133.45000000001
1489,30-06-2018,17,26-07-2019,23-10-2019,6960,101021.53
1489,30-06-2018,16,24-10-2019,21-01-2020,5487,89075.20999999998
1489,30-06-2018,15,22-01-2020,20-04-2020,4537,66045.42000000001
1489,30-06-2018,14,21-04-2020,19-07-2020,4230,43498.859999999986
1489,30-06-2018,13,20-07-2020,17-10-2020,4873,57077.64
1489,30-06-2018,12,18-10-2020,15-01-2021,4258,60977.799999999996
1489,30-06-2018,11,16-01-2021,15-04-2021,3135,50686.329999999965
1489,30-06-2018,10,16-04-2021,14-07-2021,3421,59351.87
1489,30-06-2018,9,15-07-2021,12-10-2021,4201,70154.23999999998
1489,30-06-2018,8,13-10-2021,10-01-2022,4201,71647.81
1489,30-06-2018,7,11-01-2022,10-04-2022,832,15400.0
1489,30-06-2018,6,11-04-2022,09-07-2022,2950,50124.99999999998
1489,30-06-2018,5,10-07-2022,07-10-2022,3329,56665.31000000002
1489,30-06-2018,4,08-10-2022,05-01-2023,3128,61133.68999999998
1489,30-06-2018,3,06-01-2023,05-04-2023,1127,22708.059999999998
1489,30-06-2018,2,06-04-2023,04-07-2023,403,9226.54
1489,30-06-2018,1,05-07-2023,02-10-2023,0,0.0
1489,30-06-2018,0,03-10-2023,31-12-2023,0,0.0
1491,18-02-2021,10,16-04-2021,14-07-2021,24340,484860.62
1491,18-02-2021,9,15-07-2021,12-10-2021,22771,448831.18000000005
1491,18-02-2021,8,13-10-2021,10-01-2022,22154,469289.7000000001
1491,18-02-2021,7,11-01-2022,10-04-2022,22106,493760.73
1491,18-02-2021,6,11-04-2022,09-07-2022,22539,480075.7099999999
1491,18-02-2021,5,10-07-2022,07-10-2022,24878,509729.5
1491,18-02-2021,4,08-10-2022,05-01-2023,24065,504464.3199999999
1491,18-02-2021,3,06-01-2023,05-04-2023,26462,603572.3599999999
1491,18-02-2021,2,06-04-2023,04-07-2023,24833,559133.1000000001
1491,18-02-2021,1,05-07-2023,02-10-2023,31588,714946.1099999999
1491,18-02-2021,0,03-10-2023,31-12-2023,33807,783481.0
1499,17-12-2018,18,27-04-2019,25-07-2019,9032,137228.59000000003
1499,17-12-2018,17,26-07-2019,23-10-2019,9603,153635.09000000003
1499,17-12-2018,16,24-10-2019,21-01-2020,9390,161352.99999999994
1499,17-12-2018,15,22-01-2020,20-04-2020,8278,161234.96000000002
1499,17-12-2018,14,21-04-2020,19-07-2020,10567,212200.43
1499,17-12-2018,13,20-07-2020,17-10-2020,10718,202381.83
1499,17-12-2018,12,18-10-2020,15-01-2021,10248,203849.57
1499,17-12-2018,11,16-01-2021,15-04-2021,10667,212449.93000000002
1499,17-12-2018,10,16-04-2021,14-07-2021,10746,217777.33
1499,17-12-2018,9,15-07-2021,12-10-2021,11060,243582.5000000001
1499,17-12-2018,8,13-10-2021,10-01-2022,11009,258320.67
1499,17-12-2018,7,11-01-2022,10-04-2022,9771,230649.4
1499,17-12-2018,6,11-04-2022,09-07-2022,9706,225322.4
1499,17-12-2018,5,10-07-2022,07-10-2022,11317,262971.53
1499,17-12-2018,4,08-10-2022,05-01-2023,11932,270475.25
1499,17-12-2018,3,06-01-2023,05-04-2023,11655,274755.88
1499,17-12-2018,2,06-04-2023,04-07-2023,12450,289515.10000000003
1499,17-12-2018,1,05-07-2023,02-10-2023,13466,315382.01999999996
1499,17-12-2018,0,03-10-2023,31-12-2023,14410,331353.20000000007
1500,26-09-2018,18,27-04-2019,25-07-2019,7621,126512.18999999999
1500,26-09-2018,17,26-07-2019,23-10-2019,8053,131504.75
1500,26-09-2018,16,24-10-2019,21-01-2020,6339,102214.71000000006
1500,26-09-2018,15,22-01-2020,20-04-2020,8098,155828.76
1500,26-09-2018,14,21-04-2020,19-07-2020,10929,229748.04999999996
1500,26-09-2018,13,20-07-2020,17-10-2020,12399,245053.08000000002
1500,26-09-2018,12,18-10-2020,15-01-2021,10964,219237.26999999993
1500,26-09-2018,11,16-01-2021,15-04-2021,13938,290823.7099999999
1500,26-09-2018,10,16-04-2021,14-07-2021,14777,306942.24999999994
1500,26-09-2018,9,15-07-2021,12-10-2021,15767,326686.68000000005
1500,26-09-2018,8,13-10-2021,10-01-2022,15026,315977.0100000001
1500,26-09-2018,7,11-01-2022,10-04-2022,15709,353644.19999999995
1500,26-09-2018,6,11-04-2022,09-07-2022,14893,325126.1400000001
1500,26-09-2018,5,10-07-2022,07-10-2022,17509,379459.06999999995
1500,26-09-2018,4,08-10-2022,05-01-2023,19118,402364.66000000003
1500,26-09-2018,3,06-01-2023,05-04-2023,21386,467745.0399999999
1500,26-09-2018,2,06-04-2023,04-07-2023,20957,461806.54999999993
1500,26-09-2018,1,05-07-2023,02-10-2023,22618,501981.12999999995
1500,26-09-2018,0,03-10-2023,31-12-2023,22514,505312.2999999999
1507,07-03-2019,18,27-04-2019,25-07-2019,8961,134261.62
1507,07-03-2019,17,26-07-2019,23-10-2019,9456,141048.16
1507,07-03-2019,16,24-10-2019,21-01-2020,8237,129159.37999999996
1507,07-03-2019,15,22-01-2020,20-04-2020,9984,170470.2000000001
1507,07-03-2019,14,21-04-2020,19-07-2020,10769,200105.52999999994
1507,07-03-2019,13,20-07-2020,17-10-2020,10051,178984.47999999992
1507,07-03-2019,12,18-10-2020,15-01-2021,9425,169588.06999999992
1507,07-03-2019,11,16-01-2021,15-04-2021,10791,198947.4100000001
1507,07-03-2019,10,16-04-2021,14-07-2021,11762,218091.28000000003
1507,07-03-2019,9,15-07-2021,12-10-2021,12936,249863.35
1507,07-03-2019,8,13-10-2021,10-01-2022,13193,265094.56999999995
1507,07-03-2019,7,11-01-2022,10-04-2022,14516,292734.0999999999
1507,07-03-2019,6,11-04-2022,09-07-2022,14620,290188.4699999998
1507,07-03-2019,5,10-07-2022,07-10-2022,15456,308801.5199999999
1507,07-03-2019,4,08-10-2022,05-01-2023,15631,313786.5999999999
1507,07-03-2019,3,06-01-2023,05-04-2023,16892,359417.08999999985
1507,07-03-2019,2,06-04-2023,04-07-2023,15702,327222.68999999994
1507,07-03-2019,1,05-07-2023,02-10-2023,15432,330304.2900000001
1507,07-03-2019,0,03-10-2023,31-12-2023,17034,361745.3899999999
1510,29-04-2019,17,26-07-2019,23-10-2019,18099,316663.3499999998
1510,29-04-2019,16,24-10-2019,21-01-2020,17858,326405.5799999999
1510,29-04-2019,15,22-01-2020,20-04-2020,20675,408303.60000000015
1510,29-04-2019,14,21-04-2020,19-07-2020,22682,469431.52
1510,29-04-2019,13,20-07-2020,17-10-2020,20986,423573.93
1510,29-04-2019,12,18-10-2020,15-01-2021,19101,394409.2899999998
1510,29-04-2019,11,16-01-2021,15-04-2021,20561,428461.2900000002
1510,29-04-2019,10,16-04-2021,14-07-2021,20078,415457.75999999995
1510,29-04-2019,9,15-07-2021,12-10-2021,20896,436464.75
1510,29-04-2019,8,13-10-2021,10-01-2022,19465,424656.66000000015
1510,29-04-2019,7,11-01-2022,10-04-2022,20350,448015.36999999994
1510,29-04-2019,6,11-04-2022,09-07-2022,21408,465132.02999999997
1510,29-04-2019,5,10-07-2022,07-10-2022,23140,488292.57999999996
1510,29-04-2019,4,08-10-2022,05-01-2023,22743,474349.9499999999
1510,29-04-2019,3,06-01-2023,05-04-2023,24909,546716.2000000003
1510,29-04-2019,2,06-04-2023,04-07-2023,24599,538305.4500000002
1510,29-04-2019,1,05-07-2023,02-10-2023,24848,543624.8099999999
1510,29-04-2019,0,03-10-2023,31-12-2023,24638,537618.8200000001
1513,12-12-2018,18,27-04-2019,25-07-2019,7238,124201.10999999999
1513,12-12-2018,17,26-07-2019,23-10-2019,7038,122074.04999999999
1513,12-12-2018,16,24-10-2019,21-01-2020,6731,119708.39
1513,12-12-2018,15,22-01-2020,20-04-2020,7607,149132.61000000004
1513,12-12-2018,14,21-04-2020,19-07-2020,9508,198673.93000000002
1513,12-12-2018,13,20-07-2020,17-10-2020,10578,211445.19999999998
1513,12-12-2018,12,18-10-2020,15-01-2021,10371,210756.74000000002
1513,12-12-2018,11,16-01-2021,15-04-2021,9743,202111.42000000004
1513,12-12-2018,10,16-04-2021,14-07-2021,9051,187198.95
1513,12-12-2018,9,15-07-2021,12-10-2021,10263,211129.16999999995
1513,12-12-2018,8,13-10-2021,10-01-2022,9289,199473.56999999998
1513,12-12-2018,7,11-01-2022,10-04-2022,7264,159779.62000000002
1513,12-12-2018,6,11-04-2022,09-07-2022,8789,187810.93000000002
1513,12-12-2018,5,10-07-2022,07-10-2022,11547,260158.63
1513,12-12-2018,4,08-10-2022,05-01-2023,14272,315484.7500000001
1513,12-12-2018,3,06-01-2023,05-04-2023,14933,348875.9799999999
1513,12-12-2018,2,06-04-2023,04-07-2023,14102,324369.3600000001
1513,12-12-2018,1,05-07-2023,02-10-2023,16529,380778.3
1513,12-12-2018,0,03-10-2023,31-12-2023,17538,416488.83
1520,06-12-2018,18,27-04-2019,25-07-2019,17378,327830.1700000001
1520,06-12-2018,17,26-07-2019,23-10-2019,18522,344609.12000000005
1520,06-12-2018,16,24-10-2019,21-01-2020,19812,376767.5700000002
1520,06-12-2018,15,22-01-2020,20-04-2020,21039,439219.60000000015
1520,06-12-2018,14,21-04-2020,19-07-2020,20837,489507.9199999999
1520,06-12-2018,13,20-07-2020,17-10-2020,18166,415761.3900000002
1520,06-12-2018,12,18-10-2020,15-01-2021,18493,416611.37000000005
1520,06-12-2018,11,16-01-2021,15-04-2021,20983,484584.68999999977
1520,06-12-2018,10,16-04-2021,14-07-2021,22064,511833.7899999997
1520,06-12-2018,9,15-07-2021,12-10-2021,25331,577665.7399999999
1520,06-12-2018,8,13-10-2021,10-01-2022,23700,568320.21
1520,06-12-2018,7,11-01-2022,10-04-2022,24809,606910.0399999999
1520,06-12-2018,6,11-04-2022,09-07-2022,26389,628153.3199999996
1520,06-12-2018,5,10-07-2022,07-10-2022,26692,602591.2099999997
1520,06-12-2018,4,08-10-2022,05-01-2023,27889,631616.48
1520,06-12-2018,3,06-01-2023,05-04-2023,29912,690499.7100000002
1520,06-12-2018,2,06-04-2023,04-07-2023,28675,672184.5700000001
1520,06-12-2018,1,05-07-2023,02-10-2023,30878,708303.82
1520,06-12-2018,0,03-10-2023,31-12-2023,32935,750823.5799999998
1525,10-01-2020,15,22-01-2020,20-04-2020,18325,374939.1300000001
1525,10-01-2020,14,21-04-2020,19-07-2020,16477,371667.24
1525,10-01-2020,13,20-07-2020,17-10-2020,16852,355873.4999999999
1525,10-01-2020,12,18-10-2020,15-01-2021,15196,324973.21
1525,10-01-2020,11,16-01-2021,15-04-2021,15253,331789.3900000001
1525,10-01-2020,10,16-04-2021,14-07-2021,15631,333334.65
1525,10-01-2020,9,15-07-2021,12-10-2021,16252,359899.4400000002
1525,10-01-2020,8,13-10-2021,10-01-2022,15363,369359.69000000006
1525,10-01-2020,7,11-01-2022,10-04-2022,13670,332971.7000000002
1525,10-01-2020,6,11-04-2022,09-07-2022,14048,323861.63999999996
1525,10-01-2020,5,10-07-2022,07-10-2022,16357,374201.2699999999
1525,10-01-2020,4,08-10-2022,05-01-2023,18737,446807.63999999984
1525,10-01-2020,3,06-01-2023,05-04-2023,20154,519761.3
1525,10-01-2020,2,06-04-2023,04-07-2023,19688,489537.37
1525,10-01-2020,1,05-07-2023,02-10-2023,20558,511166.17000000004
1525,10-01-2020,0,03-10-2023,31-12-2023,23293,570585.64
1533,22-09-2018,18,27-04-2019,25-07-2019,13550,72823.17
1533,22-09-2018,17,26-07-2019,23-10-2019,12563,59451.960000000014
1533,22-09-2018,16,24-10-2019,21-01-2020,12643,64156.27000000001
1533,22-09-2018,15,22-01-2020,20-04-2020,5571,30156.280000000002
1533,22-09-2018,14,21-04-2020,19-07-2020,4378,26178.909999999996
1533,22-09-2018,13,20-07-2020,17-10-2020,3760,21452.61
1533,22-09-2018,12,18-10-2020,15-01-2021,5937,34820.35
1533,22-09-2018,11,16-01-2021,15-04-2021,4557,27594.62999999999
1533,22-09-2018,10,16-04-2021,14-07-2021,6611,42853.600000000006
1533,22-09-2018,9,15-07-2021,12-10-2021,4432,27530.369999999984
1533,22-09-2018,8,13-10-2021,10-01-2022,7744,49261.479999999996
1533,22-09-2018,7,11-01-2022,10-04-2022,7286,46247.519999999975
1533,22-09-2018,6,11-04-2022,09-07-2022,9231,61784.96000000002
1533,22-09-2018,5,10-07-2022,07-10-2022,6876,46021.95000000001
1533,22-09-2018,4,08-10-2022,05-01-2023,6541,39975.93
1533,22-09-2018,3,06-01-2023,05-04-2023,5511,33252.429999999986
1533,22-09-2018,2,06-04-2023,04-07-2023,7350,46489.790000000015
1533,22-09-2018,1,05-07-2023,02-10-2023,6599,38821.890000000014
1533,22-09-2018,0,03-10-2023,31-12-2023,8548,46512.18000000001
1536,29-09-2018,18,27-04-2019,25-07-2019,9925,162689.6399999999
1536,29-09-2018,17,26-07-2019,23-10-2019,11058,170927.27999999997
1536,29-09-2018,16,24-10-2019,21-01-2020,10928,173818.23
1536,29-09-2018,15,22-01-2020,20-04-2020,10437,161729.98999999987
1536,29-09-2018,14,21-04-2020,19-07-2020,9613,159438.7
1536,29-09-2018,13,20-07-2020,17-10-2020,10306,166381.15000000002
1536,29-09-2018,12,18-10-2020,15-01-2021,9012,155950.09999999998
1536,29-09-2018,11,16-01-2021,15-04-2021,8932,154057.82999999993
1536,29-09-2018,10,16-04-2021,14-07-2021,9331,161180.83999999997
1536,29-09-2018,9,15-07-2021,12-10-2021,9661,167804.00999999998
1536,29-09-2018,8,13-10-2021,10-01-2022,11419,190117.76000000007
1536,29-09-2018,7,11-01-2022,10-04-2022,10342,178112.42999999996
1536,29-09-2018,6,11-04-2022,09-07-2022,9818,169311.13000000003
1536,29-09-2018,5,10-07-2022,07-10-2022,7921,141910.86000000002
1536,29-09-2018,4,08-10-2022,05-01-2023,7424,240403.06999999998
1536,29-09-2018,3,06-01-2023,05-04-2023,6628,132718.83999999994
1536,29-09-2018,2,06-04-2023,04-07-2023,8077,158710.95000000004
1536,29-09-2018,1,05-07-2023,02-10-2023,7993,162728.7499999999
1536,29-09-2018,0,03-10-2023,31-12-2023,11715,244524.1599999999
1538,24-04-2019,18,27-04-2019,25-07-2019,19947,307048.8399999999
1538,24-04-2019,17,26-07-2019,23-10-2019,13795,212902.36000000002
1538,24-04-2019,16,24-10-2019,21-01-2020,12005,190726.82000000007
1538,24-04-2019,15,22-01-2020,20-04-2020,12384,216976.33999999994
1538,24-04-2019,14,21-04-2020,19-07-2020,14673,269813.88000000006
1538,24-04-2019,13,20-07-2020,17-10-2020,13551,246890.74
1538,24-04-2019,12,18-10-2020,15-01-2021,12059,225587.36000000004
1538,24-04-2019,11,16-01-2021,15-04-2021,13750,263012.35
1538,24-04-2019,10,16-04-2021,14-07-2021,12323,235460.18999999992
1538,24-04-2019,9,15-07-2021,12-10-2021,11559,219783.63
1538,24-04-2019,8,13-10-2021,10-01-2022,10935,229215.61000000007
1538,24-04-2019,7,11-01-2022,10-04-2022,11961,246336.17000000007
1538,24-04-2019,6,11-04-2022,09-07-2022,11702,238211.74
1538,24-04-2019,5,10-07-2022,07-10-2022,14823,307994.6899999999
1538,24-04-2019,4,08-10-2022,05-01-2023,15904,332779.2200000001
1538,24-04-2019,3,06-01-2023,05-04-2023,18449,409559.1699999999
1538,24-04-2019,2,06-04-2023,04-07-2023,17208,385926.44000000006
1538,24-04-2019,1,05-07-2023,02-10-2023,18938,424438.8500000001
1538,24-04-2019,0,03-10-2023,31-12-2023,21529,484983.75
1542,25-06-2020,13,20-07-2020,17-10-2020,26980,506600.84999999986
1542,25-06-2020,12,18-10-2020,15-01-2021,24350,468798.39000000025
1542,25-06-2020,11,16-01-2021,15-04-2021,25480,497913.92
1542,25-06-2020,10,16-04-2021,14-07-2021,25093,493285.62999999995
1542,25-06-2020,9,15-07-2021,12-10-2021,24076,470063.2800000001
